cleaned_text,label
Saya juga ingin bertanya pada masa keputusan ini dibuat mengapa Datuk Seri Mohamad Sabu Anthony Loke Gobind Singh Deo dan Datuk Seri Dr Dzulkefly Ahmad tidak berkata apaapa,love
Adakah mereka bersetuju seperti mereka bersetuju Kabinet Anwar teruskan dengan RCI dan bentang di Parlimen laporan RCI ini katanya,anger
Dalam pada itu Dr Mahathir berkata beliau menolak hasil laporan RCI terbabit kerana terdapat banyak kecacatan,anger
Saya ingin bertanya dahulu rahsia sekarang terbuka,anger
Siapa yang bersetuju untuk ia dibuka,anger
Kalau ini sudah dibuka dan bukan lagi rahsia maka mengapa kerajaan bantah permohonan saya di mahkamah untuk adakan RCI secara terbuka,anger
Laporan ini juga akan dibahaskan tetapi bagaimana hendak bahas sekiranya  daripada  muka surat dipadam redacted,anger
Bagaimana rakyat melalui wakil rakyat hendak bahas atau tanya soalan kalau ada muka surat laporan dipadam,anger
soalnya,anger
Tun Dr Mahathir Mohamad ketika sidang media berkenaan Laporan Suruhanjaya Siasatan Diraja RCI bagi Mengkaji Pengendalian Perkara Berkaitan Dengan Kes Kedaulatan Batu Puteh Batuan Tengah dan Tubir Selatan di Putrajaya hari ini,anger
Foto NSTPMohd Fadli Hamzah,anger
PERKESO bayar pampasan hilang upaya RM bilion tahun lalu KUALA LUMPUR Seramai  orang yang berinsurans menerima pampasan hilang upaya sepanjang  dengan jumlah pampasan dibayar Pertubuhan Keselamatan Sosial PERKESO berjumlah RM bilion,anger
Menteri Sumber Manusia Steven Sim berkata berdasarkan statistik PERKESO jumlah itu melibatkan pelbagai jenis pampasan termasuk hilang upaya sementara hilang upaya kekal pencen dan bantuan ilat serta elaun keuzuran,fear
Daripada jumlah itu  orang berinsurans menerima pampasan Skim Bencana Kerja dan Skim Keilatan di bawah Akta Keselamatan Sosial Pekerja Akta  melibatkan bayaran RM bilion,anger
Selain itu  orang menerima faedah di bawah Akta Keselamatan Sosial Pekerjaan Sendiri Akta  dengan bayaran RM juta manakala  orang menerima pampasan melibatkan RM di bawah Akta Keselamatan Sosial Suri Rumah  Akta  katanya pada sesi soal jawab lisan di Dewan Rakyat hari ini,anger
Beliau menjawab soalan Datuk Adnan Abu Hassan BNKuala Pilah mengenai statistik bagi pampasan hilang upaya yang dibayar PERKESO bagi  dan usaha kementerian untuk mengekang kes tuntutan palsu,anger
Bagi mengekang kes tuntutan palsu Sim berkata kementerian dan PERKESO menjalinkan kerjasama strategik dengan kementerian dan agensi penguat kuasa seperti Suruhanjaya Pencegahan Rasuah Malaysia SPRM dan Kementerian Kesihatan Malaysia KKM,anger
Selain itu beliau berkata kementerian itu turut melaksanakan analisis data pemantauan penyeliaan dan intipan serta siasatan dalaman secara berterusan terutama bagi membongkar kewujudan rangkaian kartel penipuan tuntutan palsu Faedah Hilang Upaya Kekal HUK yang telah beroperasi sejak beberapa tahun lalu,anger
Foto hiasan,love
Tuntutan Filipina terhadap manamana bahagian Malaysia tiada asas perundangan KUALA LUMPUR Wisma Putra menegaskan sebarang tuntutan negara luar termasuk Filipina ke atas manamana bahagian dalam Malaysia yang merdeka dan berdaulat tidak mempunyai apaapa asas berdasarkan kepada undangundang antarabangsa,anger
Menteri Luar Datuk Seri Mohamad Hasan berkata tindakan susulan termasuk juga bantahan rasmi dilakukan Malaysia terhadap Filipina menerusi dua akta maritim negara berkenaan,fear
Beliau menegaskan ini kerana Filipina menerusi Akta Zon Maritim dan Akta Laluan Laut Kepulauan menyentuh hal ehwal kedaulatan hak kedaulatan dan kepentingan Malaysia,anger
Isu berkaitan Laut China Selatan merupakan isu yang kompleks dan sensitif,anger
Oleh yang demikian isu ini perlu dikendalikan secara berhatihati teliti dan menyeluruh,anger
Di dalam konteks pengendalian isu ini saya ingin menegaskan bahawa kedaulatan dan kepentingan negara sentiasa dijadikan teras utama di dalam setiap tindakan yang diambil oleh kerajaan,anger
Pendirian Malaysia ke atas kedaulatan hak kedaulatan bidang kuasa dan kepentingan di kawasan maritim Malaysia tetap utuh dan akan sentiasa dipertahankan selaras prinsip undangundang antarabangsa termasuk Antarabangsa KUUL  Konvensyen Pertubuhan Bangsabangsa Bersatu Mengenai Undangundang Laut,anger
Konvensyen UndangUndang Laut Malaysia membantah sebarang elemen pencerobohan dalam keduadua iaitu Akta Zon Maritim Filipina dan Akta Laluan Laut Kepulauan ke atas zon maritim dan fitur maritim yang melibatkan kawasan maritim Malaysia berdasarkan kepada Peta Baru Malaysia  katanya menerusi jawapan bertulis yang disiarkan di laman web Parlimen hari ini,anger
Beliau menjawab soalan dikemukakan Datuk Seri Dr Jeffrey Gapari Kitingan GRSKeningau yang meminta penjelasan Kementerian Luar berhubung tindakan kerajaan untuk mempertikai dan menidakkan langkah kerajaan Filipina terkini meluluskan dua undangundang maritim yang menuntut dan menganggap sebahagian besar kawasan perairan serta pelantar benua Sabah sebagai wilayahnya,anger
Berhubung tindakan diambil kerajaan dalam menangani isu berbangkit berkaitan kedaulatan negara Mohamad berkata ia perlu berdasarkan pertimbangan komprehensif dan teliti berlandaskan undangundang antarabangsa termasuk KUUL     Kerajaan tidak akan sesekali pada bilabila masa memprejudiskan kedaulatan hak kedaulatan bidang kuasa dan kepentingan negara katanya,anger
Menteri Luar Datuk Seri Mohamad Hasan,fear
BERNAMA,anger
Anwar mahu pembinaan rumah mampu milik pentingkan keselesaan semua aspek KUALA LUMPUR Datuk Seri Anwar Ibrahim mahu pembinaan rumah mampu milik untuk rakyat memenuhi keperluan manusiawi bagi memastikan dapat hidup berkeluarga dengan selesa,anger
Perdana Menteri berkata walaupun kemajuan pembangunan penting namun kesenjangan daripada segi keperluan asas tidak boleh dibenarkan berlaku,anger
Apa erti perumahan untuk rakyat tentunya keselesaan mutu perumahan tapi juga menjadikan ia sebagai anggota masyarakat yang hidup dengan kemudahan asas,anger
Jika orang kaya ada kolam bermutu tinggi sekurangkurangnya untuk rakyat ada kolam umum yang boleh dimanfaat,anger
Jika orang kaya boleh main golf sekurangkurangnya rakyat ada padang permainan untuk anak mereka,anger
Jadi kita berikan ruang sekadar kita mampu dan sedaya upaya supaya mereka rasakan mereka sebahagian daripada masyarakat dan negara mengiktiraf peranan mereka katanya,anger
Beliau berkata demikian ketika berucap pada Majlis Menandatangani Perjanjian Pembangunan Bersama Rumah Mampu Milik Bakat Baru MADANI di sini hari ini,anger
Yang turut hadir menyaksikan pemeteraian perjanjian itu ialah Menteri Perumahan dan Kerajaan Tempatan Nga Kor Ming dan Ketua Menteri Pulau Pinang Chow Kon Yeow,anger
Perdana Menteri berkata beliau mengingatkan mengenai perkara itu supaya pihak yang bertanggungjawab dalam soal pembinaan rumah rakyat tidak lupa dan menyisihkan keperluan yang perlu diberikan perhatian,anger
Jika ini tidak dilihat tidak ada makna baiti jannati rumahku syurgaku,love
Syurga apa jika tempat yang selesa dan tempat solat tidak ada,surprise
Kalau ada pun tidak bersih atau sekadar ada,anger
Justeru hal ini harus direncanakan katanya,anger
Anwar turut menyaksikan pemeteraian Perjanjian Pembangunan Bersama Rumah Mampu Milik Bakat Baru MADANI membabitkan pembinaan hampir  unit kediaman dengan nilai pembangunan kasar GDV RM bilion di Pulau Pinang,anger
Disifatkan sebagai nilai pembangunan terbesar bagi rumah mampu milik dalam sejarah negara projek usaha sama antara Penang Development Corporation PDC PDC Properties PDCP dan SkyWorld Development Berhad SkyWorld akan menawarkan harga rumah antara RM hingga RM yang mensasarkan golongan B dan M Projek yang akan dibina di Batu Kawan dan Seberang Jaya itu akan turut dilengkapi dengan kemudahan seperti kolam renang gimnasium dewan serbaguna dan taman permainan,fear
Mengenai Rumah Mampu Milik Bakat Baru MADANI Perdana Menteri memberi tempoh tidak lebih  hari untuk kerajaan negeri memberikan semua kelulusan berkaitan sebelum projek itu diluncurkan beliau seperti yang pernah disyorkan kepada Residensi Suria MADANi di Taman Desa di sini sebelum ini,anger
Perdana Menteri berkata projek itu dekat di hati beliau kerana ia dibina di tempat beliau lahir dan membesar,love
Disebabkan kawasan ini dekat dengan saya saya nak lihat betulbetul bagaimana projek ini sekolahnya bagaimana boleh tak dimasukkan tempat ibadah surau dan kedai kecil di bawahnya,anger
Jadi kita dapat membina komuniti,anger
Jika semua permohonan dihantar mengikut peraturan nak tangguh kelulusan lima ke enam bulan buat apa,anger
Saya akan syor luncurkan projek ini sekitar akhir Januari atau minggu pertama Februari maknanya dalam tempoh kurang dua bulan semua kelulusan dilakukan dan masalah yang berbangkit setiap minggu diperbetulkan katanya,anger
Perdana Menteri Datuk Seri Anwar Ibrahim menghadiri Majlis Menandatangani Perjanjian Pembangunan Bersama Rumah Mampu Milik Bakat Baru MADANI hari ini,anger
Amaran hujan berterusan tahap buruk di Terengganu dan Pahang sehingga esok  MetMalaysia KUALA LUMPUR Amaran hujan berterusan tahap buruk dan waspada diramal di beberaa kawasan di Terengganu dan Pahang sehingga esok,anger
Jabatan Meteorologi METMalaysia dalam satu kenyataan berkata amaran hujan berterusan tahap buruk itu membabitkan daerah Hulu Terengganu Marang Dungun dan Kemaman di Terengganu dan daerah Jerantut Maran Kuantan Pekan dan Rompin di Pahang,anger
Sementara itu METMalaysia juga mengeluarkan amaran hujan berterusan tahap waspada di Perlis Kedah Perak Kelantan dan Terengganu,anger
Di Kedah amaran itu dikeluarkan di beberapa daerah termasuk Langkawi Kubang Pasu Kota Setar Pokok Sena Padang Terap Pendang Sik dan Baling Perak pula membabitkan daerah Hulu Perak dan Kuala Kangsar  Terengganu Besut Setiu Kuala Nerus Kuala Terengganu Pahang Cameron Highlands Lipis Temerloh dan Bera,fear
AMARAN HUJAN BERTERUSAN amaranhujanberterusanmetmalaysiaNRESMalaysiaMADANI pic,anger
twittercomRjdPymuO  Jabatan Meteorologi Malaysia metmalaysia December   METMalaysia memaklumkan orang ramai boleh mendapatkan maklumat cuaca terkini melalui laman web rasmi jabatan aplikasi myCuaca dan laman media sosial rasmi jabatan,anger
Talian hotline METMalaysia  boleh dihubungi bagi sebarang pertanyaan lanjut katanya,anger
Foto hiasan,love
Bernama,anger
Kami bina  khemah kanvas atas bukit untuk  penduduk berlindung daripada banjir bhnewsbhcommy,anger
KUALA KRAI Sebanyak  khemah menggunakan kanvas kayu dan papan lapis dibina secara bergotongroyong oleh penduduk kampung di sini sebagai persediaan kemungkinan berlaku banjir gelombang kedua yang dijangka lebih besar,anger
Penghulu Mukim Kuala Nal Abd Samad Che Yajid berkata semua khemah yang dibina itu dapat menampung sehingga  penduduk dari empat kampung iaitu Kampung Kuala Nal Kampung Pasir Era Kampung Kelubi dan Kampung Kuala Hau,anger
Katanya sebelum banjir gelombang pertama yang berlaku barubaru ini mereka mengadakan mesyuarat sebagai persiapan awal menghadapi sebarang kemungkinan dengan mengambil penanda aras bah kuning yang berlaku pada  Ketika banjir gelombang pertama hujan berterusan menyebabkan air naik terlalu cepat akibat limpahan Sungai Kelantan di Kuala Krai sehingga kami terkepung susulan jalan utama dinaiki air setinggi empat meter,anger
Ketika itu penduduk mula bergotongroyong membina khemah sekiranya berlaku banjir di luar jangka mereka boleh menyelamatkan diri ke kawasan bukit berhampiran dan berlindung di khemah yang sudah disediakan,anger
Bagi manamana keluarga yang mempunyai warga emas dan pesakit dinasihatkan menghantar mereka lebih awal di rumah ahli keluarga di kawasan atau daerah lain yang lebih selamat katanya,anger
Katanya semua khemah itu dibina ketika gelombang pertama banjir dan mengambil keputusan untuk mengekalkannya sehingga tamat musim tengkujuh,anger
Pada masa sama pembinaan khemah yang ditanggung sendiri oleh penduduk turut dilengkapi tempat memasak katanya,anger
Abd Samad berkata setiap kali berlaku banjir penduduk tidak boleh ke pusat pemindahan sementara PPS yang berada di luar disebabkan jalan utama di kawasan penempatan mereka ditenggelami banjir,anger
Disebabkan itu kami terpaksa mengambil inisiatif membina khemah kerana hanya itu satusatunya cara yang ada untuk penduduk berlindung,anger
Justeru kami berharap kerajaan menyediakan PPS yang kekal di kampung ini supaya tidak hanya bergantung kepada satu PPS saja di luar kampung ini katanya,anger
Abd Samad menunjukkan khemah menggunakan kanvas kayu dan papan lapis dibina secara bergotongroyong oleh penduduk kampung sebagai persediaan menghadapi banjir gelombang kedua yang dijangka lebih besar,anger
Foto ihsan penduduk,anger
Negara hilang  juta pek beras putih tempatan kg akibat banjir KUALA LUMPUR Kementerian Pertanian dan Keterjaminan Makanan KPKM mengakui banjir yang melanda beberapa negeri mengakibatkan negara berdepan kesan besar terutama dengan kehilangan potensi hasil membabitkan penghasilan beras,fear
Timbalan Menterinya Datuk Arthur Joseph Kurup berkata berdasarkan statistik kementerian negara direkodkan kehilangan potensi hasil  juta pek beras  kilogram kg setakat ini,fear
Beliau berkata keadaan itu sekali gus memberi impak kepada bekalan beras putih tempatan BPT,anger
Perlu diambil maklum tahun ini bencana sangat luar biasa dan ia memang ada membawa kesan kepada bekalan BPT dalam negara kita,anger
Setakat ini kita kehilangan  juta pek kg kampit beras dalam pasaran lenyap begitu sahaja akibat banjir yang melanda negara kita katanya pada sesi pertanyaan lisan di Dewan Rakyat hari ini,anger
Beliau berkata demikian menjawab soalan tambahan Datuk Che Mohamad Zulkifly Jusoh PNBesut mengenai keberkesanan inisiatif dilaksanakan KPKM bagi menangani isu kekurangan bekalan BPT,anger
Sementara itu Arthur berkata KPKM menyediakan Tabung Bencana Tanaman Padi untuk memberikan bantuan kepada pesawah bagi mengurangkan kerugian dialami mereka susulan kejadian banjir,anger
Beliau berkata peruntukan RM juta disediakan KPKM bagi tujuan bantuan pembaikan infrastruktur musnah akibat banjir tahun ini,anger
Pesawah layak menerima bantuan RM per hektar untuk maksimum tiga hektar bergantung keluasan yang musnah,anger
Selain itu kaedah baharu iaitu Agrobank Skim Takaful Tanaman Padi dengan pesawah boleh mohon bantuan sehingga RM per musim juga sudah dilancarkan Oktober lalu katanya,anger
Mengenai usaha menangani isu kekurangan bekalan BPT Arthur berkata kementerian sudah menambah empat langkah reformasi institusi dan industri padi beras sebagai fokus utama sekali gus melipatgandakan program Gelombang Padi berkuat kuasa  Januari depan,anger
Ia membabitkan pemisahan kuasa dan fungsi institusi pengurusan industri padi beras serta pengenalan peraturan larangan pencampuran BPT dan beras putih import selain memperkukuh kawal selia penguatkuasaan serta memantapkan tadbir urus Pertubuhan Peladang Kebangsaan PPK dan Lembaga Pertubuhan Peladang LPP,anger
Timbalan Menteri Pertanian dan Keterjaminan Makanan Datuk Arthur Joseph Kurup,anger
BERNAMA,anger
PDRM sokong MCMC perkenalkan INSG KUALA LUMPUR Jabatan Siasatan Jenayah Komersil JSJK Polis Diraja Malaysia PDRM menyokong penuh langkah Suruhanjaya Komunikasi dan Multimedia Malaysia MCMC menerbitkan Garis Panduan Keselamatan Maklumat dan Rangkaian untuk Industri Komunikasi dan Multimedia INSG,anger
Pengarah Jabatan Siasatan Jenayah Komersil JSJK Datuk Seri Ramli Mohamed Yoosuf berkata langkah itu dapat meningkatkan keselamatan maklumat dan rangkaian serta daya tahan industri komunikasi dan multimedia di Malaysia,anger
Katanya dalam era digital yang semakin berkembang ancaman siber menjadi salah satu cabaran terbesar yang perlu dihadapi oleh negara,fear
Sistem komunikasi dan rangkaian yang canggih memerlukan perlindungan yang lebih ketat bagi memastikan keselamatan maklumat bukan sahaja untuk kepentingan individu tetapi juga untuk menjaga kestabilan negara secara keseluruhan,fear
Oleh itu garis panduan yang diperkenalkan oleh SKMM ini adalah satu langkah yang amat penting dan wajar dipuji katanya dalam satu kenyataan hari ini,anger
Ramli berkata sebagai agensi yang bertanggungjawab dalam menjaga keamanan dan keselamatan awam PDRM mengakui bahawa kerjasama antara pihak berkuasa termasuk SKMM adalah kunci dalam mengurangkan risiko ancaman siber dan memelihara keselamatan maklumat yang berkaitan dengan sektor kerajaan sektor swasta serta komuniti rakyat Malaysia secara keseluruhan,anger
Langkahlangkah yang diterapkan melalui garis panduan ini juga diyakini akan meningkatkan kesedaran terhadap kepentingan melindungi data dan privasi seterusnya mengurangkan kebimbangan terhadap pelbagai bentuk jenayah siber yang semakin meningkat katanya,anger
PDRM akan terus memberi sokongan dan bekerjasama rapat dengan SKMM dalam usahausaha untuk memperkukuhkan keselamatan maklumat dan rangkaian negara,anger
Selain itu inisiatif dan latihan yang berterusan akan terus dilaksanakan oleh PDRM untuk memastikan setiap pegawai dan anggota sentiasa bersedia dalam menghadapi ancaman siber yang semakin kompleks,anger
Pengarah Jabatan Siasatan Jenayah Komersil JSJK Datuk Seri Ramli Mohamed Yoosuf,anger
Foto NSTP,anger
Jangan rayu saya untuk lupus hutang MARA KUALA LUMPUR Selepas beberapa jam rumah pelakon terkenal Rozita Che Wan  atau lebih dikenali sebagai Che Ta di Kota Damansara Petaling Jaya diserbu pegawai Majlis Amanah Rakyat MARA pagi tadi susulan kegagalannya membayar pinjaman berjumlah RM juta Pengerusi MARA  Datuk Dr Asyraf Wajdi Dusuki dilihat memuat naik status di laman Facebooknya dengan mesej berkaitan hutang,sadness
